ATR_MIN,DIST_MIN,EXPANSION_MIN,CROSS_MAX,total_return,sharpe_ratio,max_drawdown,total_trades,total_pnl
0.0025,,0.005,4.0,-10.05756326399972,-27.507505739553853,10.154081301624759,289,-1005.76
0.0025,,0.005,5.0,-11.219802158799643,-28.54557371497633,11.315072987415876,331,-1121.98
0.0025,0.0002,,,-10.706671616799673,-26.978059281113747,10.802493090414556,320,-1070.6599999999999
0.0025,0.0002,,1.0,-3.751595587999895,-17.34788068650141,3.979148599095245,97,-375.15999999999997
0.0025,0.0002,,2.0,-6.055643988799852,-24.14440931631829,6.252781014262633,152,-605.56
0.0025,0.0002,,3.0,-8.542692557999782,-26.669707628714455,8.640836217001208,231,-854.27
0.0025,0.0002,,4.0,-10.071030497999741,-29.12514352256172,10.167534083814838,265,-1007.0999999999999
0.0025,0.0002,,5.0,-10.60226821159968,-28.086203991268928,10.69820172144739,300,-1060.22
0.0025,0.0002,0.001,,-10.706671616799673,-26.978059281113747,10.802493090414556,320,-1070.6599999999999
0.0025,0.0002,0.001,1.0,-3.751595587999895,-17.34788068650141,3.979148599095245,97,-375.15999999999997
0.0025,0.0002,0.001,2.0,-6.055643988799852,-24.14440931631829,6.252781014262633,152,-605.56
0.0025,0.0002,0.001,3.0,-8.542692557999782,-26.669707628714455,8.640836217001208,231,-854.27
0.0025,0.0002,0.001,4.0,-10.071030497999741,-29.12514352256172,10.167534083814838,265,-1007.0999999999999
0.0025,0.0002,0.001,5.0,-10.60226821159968,-28.086203991268928,10.69820172144739,300,-1060.22
0.0025,0.0002,0.002,,-10.706671616799673,-26.978059281113747,10.802493090414556,320,-1070.6599999999999
0.0025,0.0002,0.002,1.0,-3.751595587999895,-17.34788068650141,3.979148599095245,97,-375.15999999999997
0.0025,0.0002,0.002,2.0,-6.055643988799852,-24.14440931631829,6.252781014262633,152,-605.56
0.0025,0.0002,0.002,3.0,-8.542692557999782,-26.669707628714455,8.640836217001208,231,-854.27
0.0025,0.0002,0.002,4.0,-10.071030497999741,-29.12514352256172,10.167534083814838,265,-1007.0999999999999
0.0025,0.0002,0.002,5.0,-10.60226821159968,-28.086203991268928,10.69820172144739,300,-1060.22
0.0025,0.0002,0.003,,-10.706671616799673,-26.978059281113747,10.802493090414556,320,-1070.6599999999999
0.0025,0.0002,0.003,1.0,-3.751595587999895,-17.34788068650141,3.979148599095245,97,-375.15999999999997
0.0025,0.0002,0.003,2.0,-6.055643988799852,-24.14440931631829,6.252781014262633,152,-605.56
0.0025,0.0002,0.003,3.0,-8.542692557999782,-26.669707628714455,8.640836217001208,231,-854.27
0.0025,0.0002,0.003,4.0,-10.071030497999741,-29.12514352256172,10.167534083814838,265,-1007.0999999999999
0.0025,0.0002,0.003,5.0,-10.60226821159968,-28.086203991268928,10.69820172144739,300,-1060.22
0.0025,0.0002,0.004,,-10.706671616799673,-26.978059281113747,10.802493090414556,320,-1070.6599999999999
0.0025,0.0002,0.004,1.0,-3.751595587999895,-17.34788068650141,3.979148599095245,97,-375.15999999999997
0.0025,0.0002,0.004,2.0,-6.055643988799852,-24.14440931631829,6.252781014262633,152,-605.56
0.0025,0.0002,0.004,3.0,-8.542692557999782,-26.669707628714455,8.640836217001208,231,-854.27
0.0025,0.0002,0.004,4.0,-10.071030497999741,-29.12514352256172,10.167534083814838,265,-1007.0999999999999
0.0025,0.0002,0.004,5.0,-10.60226821159968,-28.086203991268928,10.69820172144739,300,-1060.22
0.0025,0.0002,0.005,,-10.706671616799673,-26.978059281113747,10.802493090414556,320,-1070.6599999999999
0.0025,0.0002,0.005,1.0,-3.751595587999895,-17.34788068650141,3.979148599095245,97,-375.15999999999997
0.0025,0.0002,0.005,2.0,-6.055643988799852,-24.14440931631829,6.252781014262633,152,-605.56
0.0025,0.0002,0.005,3.0,-8.542692557999782,-26.669707628714455,8.640836217001208,231,-854.27
0.0025,0.0002,0.005,4.0,-10.071030497999741,-29.12514352256172,10.167534083814838,265,-1007.0999999999999
0.0025,0.0002,0.005,5.0,-10.60226821159968,-28.086203991268928,10.69820172144739,300,-1060.22
0.0025,0.0005,,,-10.50721742519971,-27.43865779719358,10.598718545126019,285,-1050.72
0.0025,0.0005,,1.0,-2.9988595271999294,-15.346511206207415,3.2164336228231103,77,-299.89
0.0025,0.0005,,2.0,-5.031393296399883,-20.497534797566612,5.219065967761793,131,-503.14
0.0025,0.0005,,3.0,-7.642466334399814,-25.009667575369956,7.767710249016119,200,-764.24
0.0025,0.0005,,4.0,-8.85248403119977,-26.52216379878755,8.945576615097572,232,-885.24
0.0025,0.0005,,5.0,-9.942288763999722,-27.136365377019366,10.03433321230379,265,-994.23
0.0025,0.0005,0.001,,-10.50721742519971,-27.43865779719358,10.598718545126019,285,-1050.72
0.0025,0.0005,0.001,1.0,-2.9988595271999294,-15.346511206207415,3.2164336228231103,77,-299.89
0.0025,0.0005,0.001,2.0,-5.031393296399883,-20.497534797566612,5.219065967761793,131,-503.14
0.0025,0.0005,0.001,3.0,-7.642466334399814,-25.009667575369956,7.767710249016119,200,-764.24
0.0025,0.0005,0.001,4.0,-8.85248403119977,-26.52216379878755,8.945576615097572,232,-885.24
0.0025,0.0005,0.001,5.0,-9.942288763999722,-27.136365377019366,10.03433321230379,265,-994.23
0.0025,0.0005,0.002,,-10.50721742519971,-27.43865779719358,10.598718545126019,285,-1050.72
0.0025,0.0005,0.002,1.0,-2.9988595271999294,-15.346511206207415,3.2164336228231103,77,-299.89
0.0025,0.0005,0.002,2.0,-5.031393296399883,-20.497534797566612,5.219065967761793,131,-503.14
0.0025,0.0005,0.002,3.0,-7.642466334399814,-25.009667575369956,7.767710249016119,200,-764.24
0.0025,0.0005,0.002,4.0,-8.85248403119977,-26.52216379878755,8.945576615097572,232,-885.24
0.0025,0.0005,0.002,5.0,-9.942288763999722,-27.136365377019366,10.03433321230379,265,-994.23
0.0025,0.0005,0.003,,-10.50721742519971,-27.43865779719358,10.598718545126019,285,-1050.72
0.0025,0.0005,0.003,1.0,-2.9988595271999294,-15.346511206207415,3.2164336228231103,77,-299.89
0.0025,0.0005,0.003,2.0,-5.031393296399883,-20.497534797566612,5.219065967761793,131,-503.14
0.0025,0.0005,0.003,3.0,-7.642466334399814,-25.009667575369956,7.767710249016119,200,-764.24
0.0025,0.0005,0.003,4.0,-8.85248403119977,-26.52216379878755,8.945576615097572,232,-885.24
0.0025,0.0005,0.003,5.0,-9.942288763999722,-27.136365377019366,10.03433321230379,265,-994.23
0.0025,0.0005,0.004,,-10.50721742519971,-27.43865779719358,10.598718545126019,285,-1050.72
0.0025,0.0005,0.004,1.0,-2.9988595271999294,-15.346511206207415,3.2164336228231103,77,-299.89
0.0025,0.0005,0.004,2.0,-5.031393296399883,-20.497534797566612,5.219065967761793,131,-503.14
0.0025,0.0005,0.004,3.0,-7.642466334399814,-25.009667575369956,7.767710249016119,200,-764.24
0.0025,0.0005,0.004,4.0,-8.85248403119977,-26.52216379878755,8.945576615097572,232,-885.24
0.0025,0.0005,0.004,5.0,-9.942288763999722,-27.136365377019366,10.03433321230379,265,-994.23
0.0025,0.0005,0.005,,-10.46999022279971,-27.355086196503702,10.56152714653076,284,-1047.0
0.0025,0.0005,0.005,1.0,-2.9988595271999294,-15.346511206207415,3.2164336228231103,77,-299.89
0.0025,0.0005,0.005,2.0,-5.031393296399883,-20.497534797566612,5.219065967761793,131,-503.14
0.0025,0.0005,0.005,3.0,-7.642466334399814,-25.009667575369956,7.767710249016119,200,-764.24
0.0025,0.0005,0.005,4.0,-8.815256828799775,-26.429287005708527,8.908385216502351,231,-881.52
0.0025,0.0005,0.005,5.0,-9.905061561599728,-27.04985244979449,9.997141813708572,264,-990.5
0.0025,0.0007,,,-9.424733853999737,-25.193534683176228,9.522045690615956,264,-942.47
0.0025,0.0007,,1.0,-2.746462648799929,-14.25849749004408,2.9642794908014705,72,-274.65
0.0025,0.0007,,2.0,-4.439920323999895,-18.53455440508091,4.628161853118129,119,-443.99
0.0025,0.0007,,3.0,-6.936358911199818,-23.214471063355493,7.06228193492719,186,-693.64
0.0025,0.0007,,4.0,-8.197298217599776,-25.05299579357876,8.322008514561706,219,-819.73
0.0025,0.0007,,5.0,-8.891129993599748,-24.733270915690547,9.015172987733388,245,-889.12
0.0025,0.0007,0.001,,-9.424733853999737,-25.193534683176228,9.522045690615956,264,-942.47
0.0025,0.0007,0.001,1.0,-2.746462648799929,-14.25849749004408,2.9642794908014705,72,-274.65
0.0025,0.0007,0.001,2.0,-4.439920323999895,-18.53455440508091,4.628161853118129,119,-443.99
0.0025,0.0007,0.001,3.0,-6.936358911199818,-23.214471063355493,7.06228193492719,186,-693.64
0.0025,0.0007,0.001,4.0,-8.197298217599776,-25.05299579357876,8.322008514561706,219,-819.73
0.0025,0.0007,0.001,5.0,-8.891129993599748,-24.733270915690547,9.015172987733388,245,-889.12
0.0025,0.0007,0.002,,-9.424733853999737,-25.193534683176228,9.522045690615956,264,-942.47
0.0025,0.0007,0.002,1.0,-2.746462648799929,-14.25849749004408,2.9642794908014705,72,-274.65
0.0025,0.0007,0.002,2.0,-4.439920323999895,-18.53455440508091,4.628161853118129,119,-443.99
0.0025,0.0007,0.002,3.0,-6.936358911199818,-23.214471063355493,7.06228193492719,186,-693.64
0.0025,0.0007,0.002,4.0,-8.197298217599776,-25.05299579357876,8.322008514561706,219,-819.73
0.0025,0.0007,0.002,5.0,-8.891129993599748,-24.733270915690547,9.015172987733388,245,-889.12
0.0025,0.0007,0.003,,-9.424733853999737,-25.193534683176228,9.522045690615956,264,-942.47
0.0025,0.0007,0.003,1.0,-2.746462648799929,-14.25849749004408,2.9642794908014705,72,-274.65
0.0025,0.0007,0.003,2.0,-4.439920323999895,-18.53455440508091,4.628161853118129,119,-443.99
0.0025,0.0007,0.003,3.0,-6.936358911199818,-23.214471063355493,7.06228193492719,186,-693.64
0.0025,0.0007,0.003,4.0,-8.197298217599776,-25.05299579357876,8.322008514561706,219,-819.73
0.0025,0.0007,0.003,5.0,-8.891129993599748,-24.733270915690547,9.015172987733388,245,-889.12
0.0025,0.0007,0.004,,-9.424733853999737,-25.193534683176228,9.522045690615956,264,-942.47
0.0025,0.0007,0.004,1.0,-2.746462648799929,-14.25849749004408,2.9642794908014705,72,-274.65
0.0025,0.0007,0.004,2.0,-4.439920323999895,-18.53455440508091,4.628161853118129,119,-443.99
0.0025,0.0007,0.004,3.0,-6.936358911199818,-23.214471063355493,7.06228193492719,186,-693.64
0.0025,0.0007,0.004,4.0,-8.197298217599776,-25.05299579357876,8.322008514561706,219,-819.73
0.0025,0.0007,0.004,5.0,-8.891129993599748,-24.733270915690547,9.015172987733388,245,-889.12
0.0025,0.0007,0.005,,-9.387506651599741,-25.107183138113097,9.484854292020735,263,-938.75
0.0025,0.0007,0.005,1.0,-2.746462648799929,-14.25849749004408,2.9642794908014705,72,-274.65
0.0025,0.0007,0.005,2.0,-4.439920323999895,-18.53455440508091,4.628161853118129,119,-443.99
0.0025,0.0007,0.005,3.0,-6.936358911199818,-23.214471063355493,7.06228193492719,186,-693.64
0.0025,0.0007,0.005,4.0,-8.160071015199783,-24.95763633884004,8.284817115966487,218,-816.01
0.0025,0.0007,0.005,5.0,-8.853902791199753,-24.64402580849272,8.97798158913817,244,-885.39
0.0025,0.001,,,-7.829487966399778,-21.964830145392,8.000425286352934,226,-782.95
0.0025,0.001,,1.0,-1.9534905275999586,-11.428497567616322,2.292222545004773,53,-195.35000000000002
0.0025,0.001,,2.0,-3.201551145999928,-14.34243476695793,3.4391280625965837,94,-320.15
0.0025,0.001,,3.0,-5.257471001199854,-18.219270737443694,5.432160747196102,158,-525.75
0.0025,0.001,,4.0,-6.548474469199818,-20.871155705674905,6.721280714775725,187,-654.8499999999999
0.0025,0.001,,5.0,-7.153487093199781,-20.724675314780868,7.32541065986751,209,-715.35
0.0025,0.001,0.001,,-7.829487966399778,-21.964830145392,8.000425286352934,226,-782.95
0.0025,0.001,0.001,1.0,-1.9534905275999586,-11.428497567616322,2.292222545004773,53,-195.35000000000002
0.0025,0.001,0.001,2.0,-3.201551145999928,-14.34243476695793,3.4391280625965837,94,-320.15
0.0025,0.001,0.001,3.0,-5.257471001199854,-18.219270737443694,5.432160747196102,158,-525.75
0.0025,0.001,0.001,4.0,-6.548474469199818,-20.871155705674905,6.721280714775725,187,-654.8499999999999
0.0025,0.001,0.001,5.0,-7.153487093199781,-20.724675314780868,7.32541065986751,209,-715.35
0.0025,0.001,0.002,,-7.829487966399778,-21.964830145392,8.000425286352934,226,-782.95
0.0025,0.001,0.002,1.0,-1.9534905275999586,-11.428497567616322,2.292222545004773,53,-195.35000000000002
0.0025,0.001,0.002,2.0,-3.201551145999928,-14.34243476695793,3.4391280625965837,94,-320.15
0.0025,0.001,0.002,3.0,-5.257471001199854,-18.219270737443694,5.432160747196102,158,-525.75
0.0025,0.001,0.002,4.0,-6.548474469199818,-20.871155705674905,6.721280714775725,187,-654.8499999999999
0.0025,0.001,0.002,5.0,-7.153487093199781,-20.724675314780868,7.32541065986751,209,-715.35
0.0025,0.001,0.003,,-7.829487966399778,-21.964830145392,8.000425286352934,226,-782.95
0.0025,0.001,0.003,1.0,-1.9534905275999586,-11.428497567616322,2.292222545004773,53,-195.35000000000002
0.0025,0.001,0.003,2.0,-3.201551145999928,-14.34243476695793,3.4391280625965837,94,-320.15
0.0025,0.001,0.003,3.0,-5.257471001199854,-18.219270737443694,5.432160747196102,158,-525.75
0.0025,0.001,0.003,4.0,-6.548474469199818,-20.871155705674905,6.721280714775725,187,-654.8499999999999
0.0025,0.001,0.003,5.0,-7.153487093199781,-20.724675314780868,7.32541065986751,209,-715.35
0.0025,0.001,0.004,,-7.829487966399778,-21.964830145392,8.000425286352934,226,-782.95
0.0025,0.001,0.004,1.0,-1.9534905275999586,-11.428497567616322,2.292222545004773,53,-195.35000000000002
0.0025,0.001,0.004,2.0,-3.201551145999928,-14.34243476695793,3.4391280625965837,94,-320.15
0.0025,0.001,0.004,3.0,-5.257471001199854,-18.219270737443694,5.432160747196102,158,-525.75
0.0025,0.001,0.004,4.0,-6.548474469199818,-20.871155705674905,6.721280714775725,187,-654.8499999999999
0.0025,0.001,0.004,5.0,-7.153487093199781,-20.724675314780868,7.32541065986751,209,-715.35
0.0025,0.001,0.005,,-7.829487966399778,-21.964830145392,8.000425286352934,226,-782.95
0.0025,0.001,0.005,1.0,-1.9534905275999586,-11.428497567616322,2.292222545004773,53,-195.35000000000002
0.0025,0.001,0.005,2.0,-3.201551145999928,-14.34243476695793,3.4391280625965837,94,-320.15
0.0025,0.001,0.005,3.0,-5.257471001199854,-18.219270737443694,5.432160747196102,158,-525.75
0.0025,0.001,0.005,4.0,-6.548474469199818,-20.871155705674905,6.721280714775725,187,-654.8499999999999
0.0025,0.001,0.005,5.0,-7.153487093199781,-20.724675314780868,7.32541065986751,209,-715.35
0.0025,0.0015,,,-6.449238265199838,-21.231872238882048,6.449238265199947,166,-644.92
0.0025,0.0015,,1.0,-1.4794722767999666,-10.403263625064262,1.5814993940858675,35,-147.95
0.0025,0.0015,,2.0,-2.551905867999941,-13.389134279819938,2.5519058679999578,66,-255.19
0.0025,0.0015,,3.0,-4.332683007599888,-18.49986386921569,4.332683007599935,108,-433.27
0.0025,0.0015,,4.0,-5.450925571999868,-20.846324788614066,5.45092557199996,135,-545.09
0.0025,0.0015,,5.0,-5.929108609999845,-20.21432968305565,5.929108609999948,153,-592.91
0.0025,0.0015,0.001,,-6.449238265199838,-21.231872238882048,6.449238265199947,166,-644.92
0.0025,0.0015,0.001,1.0,-1.4794722767999666,-10.403263625064262,1.5814993940858675,35,-147.95
0.0025,0.0015,0.001,2.0,-2.551905867999941,-13.389134279819938,2.5519058679999578,66,-255.19
0.0025,0.0015,0.001,3.0,-4.332683007599888,-18.49986386921569,4.332683007599935,108,-433.27
0.0025,0.0015,0.001,4.0,-5.450925571999868,-20.846324788614066,5.45092557199996,135,-545.09
0.0025,0.0015,0.001,5.0,-5.929108609999845,-20.21432968305565,5.929108609999948,153,-592.91
0.0025,0.0015,0.002,,-6.449238265199838,-21.231872238882048,6.449238265199947,166,-644.92
0.0025,0.0015,0.002,1.0,-1.4794722767999666,-10.403263625064262,1.5814993940858675,35,-147.95
0.0025,0.0015,0.002,2.0,-2.551905867999941,-13.389134279819938,2.5519058679999578,66,-255.19
0.0025,0.0015,0.002,3.0,-4.332683007599888,-18.49986386921569,4.332683007599935,108,-433.27
0.0025,0.0015,0.002,4.0,-5.450925571999868,-20.846324788614066,5.45092557199996,135,-545.09
0.0025,0.0015,0.002,5.0,-5.929108609999845,-20.21432968305565,5.929108609999948,153,-592.91
0.0025,0.0015,0.003,,-6.449238265199838,-21.231872238882048,6.449238265199947,166,-644.92
0.0025,0.0015,0.003,1.0,-1.4794722767999666,-10.403263625064262,1.5814993940858675,35,-147.95
0.0025,0.0015,0.003,2.0,-2.551905867999941,-13.389134279819938,2.5519058679999578,66,-255.19
0.0025,0.0015,0.003,3.0,-4.332683007599888,-18.49986386921569,4.332683007599935,108,-433.27
0.0025,0.0015,0.003,4.0,-5.450925571999868,-20.846324788614066,5.45092557199996,135,-545.09
0.0025,0.0015,0.003,5.0,-5.929108609999845,-20.21432968305565,5.929108609999948,153,-592.91
0.0025,0.0015,0.004,,-6.449238265199838,-21.231872238882048,6.449238265199947,166,-644.92
0.0025,0.0015,0.004,1.0,-1.4794722767999666,-10.403263625064262,1.5814993940858675,35,-147.95
0.0025,0.0015,0.004,2.0,-2.551905867999941,-13.389134279819938,2.5519058679999578,66,-255.19
0.0025,0.0015,0.004,3.0,-4.332683007599888,-18.49986386921569,4.332683007599935,108,-433.27
0.0025,0.0015,0.004,4.0,-5.450925571999868,-20.846324788614066,5.45092557199996,135,-545.09
0.0025,0.0015,0.004,5.0,-5.929108609999845,-20.21432968305565,5.929108609999948,153,-592.91
0.0025,0.0015,0.005,,-6.449238265199838,-21.231872238882048,6.449238265199947,166,-644.92
0.0025,0.0015,0.005,1.0,-1.4794722767999666,-10.403263625064262,1.5814993940858675,35,-147.95
0.0025,0.0015,0.005,2.0,-2.551905867999941,-13.389134279819938,2.5519058679999578,66,-255.19
0.0025,0.0015,0.005,3.0,-4.332683007599888,-18.49986386921569,4.332683007599935,108,-433.27
0.0025,0.0015,0.005,4.0,-5.450925571999868,-20.846324788614066,5.45092557199996,135,-545.09
0.0025,0.0015,0.005,5.0,-5.929108609999845,-20.21432968305565,5.929108609999948,153,-592.91
