ATR_MIN,DIST_MIN,EXPANSION_MIN,CROSS_MAX,Total_Return_%,Sharpe_Ratio,Win_Rate_%,Max_Drawdown_%,Profit_Factor,Total_Trades,Total_Closed_Trades,Best_Trade_%,Worst_Trade_%,Long_WinRate_%,Short_WinRate_%,Long_Trades,Short_Trades,Total_PnL,Combination_ID
0.002,0.0005,0.001,2.0,-9.4324260291998,-30.680703139402276,5.485232067510549,9.46804657587924,0.10891708129377832,237,237,3.1896700683650554,-1.0790691174110734,7.46,2.91,134,103,-943.24,407
0.002,0.0005,0.001,3.0,-13.437460334399665,-33.908434758016625,8.707865168539326,13.47150568694323,0.13600512142353968,356,356,3.1896700683650554,-1.0790691174110734,10.45,6.45,201,155,-1343.74,408
0.002,0.0005,0.001,4.0,-16.437910705199574,-37.45709735192979,8.98876404494382,16.470775970016206,0.13541391223215785,445,445,3.1896700683650554,-1.5182366763926998,10.3,7.55,233,212,-1643.79,409
0.002,0.0005,0.002,,-20.8305503175995,-42.252018335813474,9.30232558139535,20.861687941744183,0.13025298353552323,559,559,2.144169820172413,-1.5182366763926998,9.28,9.33,291,268,-2083.06,410
0.002,0.0005,0.002,1.0,-5.603072870399864,-23.93259871905051,4.37956204379562,5.693860491601283,0.11055900061779864,137,137,3.1896700683650554,-1.0790691174110734,7.14,0.0,84,53,-560.31,411
0.002,0.0005,0.002,2.0,-9.4324260291998,-30.680703139402276,5.485232067510549,9.46804657587924,0.10891708129377832,237,237,3.1896700683650554,-1.0790691174110734,7.46,2.91,134,103,-943.24,412
0.002,0.0005,0.002,3.0,-13.437460334399665,-33.908434758016625,8.707865168539326,13.47150568694323,0.13600512142353968,356,356,3.1896700683650554,-1.0790691174110734,10.45,6.45,201,155,-1343.74,413
0.002,0.0005,0.002,4.0,-16.437910705199574,-37.45709735192979,8.98876404494382,16.470775970016206,0.13541391223215785,445,445,3.1896700683650554,-1.5182366763926998,10.3,7.55,233,212,-1643.79,414
0.002,0.0005,0.003,,-20.795051112799513,-42.19453311612603,9.31899641577061,20.826202698906798,0.13044633287975213,558,558,2.144169820172413,-1.5182366763926998,9.31,9.33,290,268,-2079.51,415
0.002,0.0005,0.003,1.0,-5.603072870399864,-23.93259871905051,4.37956204379562,5.693860491601283,0.11055900061779864,137,137,3.1896700683650554,-1.0790691174110734,7.14,0.0,84,53,-560.31,416
0.002,0.0005,0.003,2.0,-9.4324260291998,-30.680703139402276,5.485232067510549,9.46804657587924,0.10891708129377832,237,237,3.1896700683650554,-1.0790691174110734,7.46,2.91,134,103,-943.24,417
0.002,0.0005,0.003,3.0,-13.437460334399665,-33.908434758016625,8.707865168539326,13.47150568694323,0.13600512142353968,356,356,3.1896700683650554,-1.0790691174110734,10.45,6.45,201,155,-1343.74,418
0.002,0.0005,0.003,4.0,-16.402411500399573,-37.39358987222646,9.00900900900901,16.43529072717882,0.13566722389689628,444,444,3.1896700683650554,-1.5182366763926998,10.34,7.55,232,212,-1640.24,419
0.002,0.0005,0.004,,-20.781622439199516,-42.36490655180945,9.025270758122744,20.81277930685152,0.1277197895009528,554,554,2.144169820172413,-1.5182366763926998,9.31,8.71,290,264,-2078.16,420
0.002,0.0005,0.004,1.0,-5.603072870399864,-23.93259871905051,4.37956204379562,5.693860491601283,0.11055900061779864,137,137,3.1896700683650554,-1.0790691174110734,7.14,0.0,84,53,-560.31,421
0.002,0.0005,0.004,2.0,-9.4324260291998,-30.680703139402276,5.485232067510549,9.46804657587924,0.10891708129377832,237,237,3.1896700683650554,-1.0790691174110734,7.46,2.91,134,103,-943.24,422
0.002,0.0005,0.004,3.0,-13.437460334399665,-33.908434758016625,8.707865168539326,13.47150568694323,0.13600512142353968,356,356,3.1896700683650554,-1.0790691174110734,10.45,6.45,201,155,-1343.74,423
0.002,0.0005,0.004,4.0,-16.530954029199567,-37.79386005587265,8.783783783783784,16.563782699748288,0.13172232989509267,444,444,3.1896700683650554,-1.5182366763926998,10.26,7.14,234,210,-1653.0900000000001,424
0.002,0.0007,,,-19.13851247719951,-40.50557060916496,10.251450676982591,19.17031558580222,0.13415132273769778,517,517,2.144169820172413,-1.5182366763926998,10.15,10.36,266,251,-1913.85,425
0.002,0.0007,,1.0,-4.842017508399894,-21.541270465122793,5.0,4.933537085693737,0.1257511447232866,120,120,3.1896700683650554,-1.0790691174110734,8.11,0.0,74,46,-484.2,426
0.002,0.0007,,2.0,-8.28125698959982,-27.823301619415965,6.6350710900473935,8.317330295127826,0.12267580558067913,211,211,3.1896700683650554,-1.0790691174110734,8.77,4.12,114,97,-828.12,427
0.002,0.0007,,3.0,-12.229956215199703,-32.41503878929508,9.538461538461538,12.264476483377535,0.1385133385409178,325,325,3.1896700683650554,-1.0790691174110734,11.3,7.43,177,148,-1223.0,428
0.002,0.0007,,4.0,-15.138861892799603,-36.38434232721649,9.558823529411764,15.172238078101676,0.1337085761964293,408,408,3.1896700683650554,-1.5182366763926998,11.0,8.04,209,199,-1513.89,429
0.002,0.0007,0.001,,-19.13851247719951,-40.50557060916496,10.251450676982591,19.17031558580222,0.13415132273769778,517,517,2.144169820172413,-1.5182366763926998,10.15,10.36,266,251,-1913.85,430
0.002,0.0007,0.001,1.0,-4.842017508399894,-21.541270465122793,5.0,4.933537085693737,0.1257511447232866,120,120,3.1896700683650554,-1.0790691174110734,8.11,0.0,74,46,-484.2,431
0.002,0.0007,0.001,2.0,-8.28125698959982,-27.823301619415965,6.6350710900473935,8.317330295127826,0.12267580558067913,211,211,3.1896700683650554,-1.0790691174110734,8.77,4.12,114,97,-828.12,432
0.002,0.0007,0.001,3.0,-12.229956215199703,-32.41503878929508,9.538461538461538,12.264476483377535,0.1385133385409178,325,325,3.1896700683650554,-1.0790691174110734,11.3,7.43,177,148,-1223.0,433
0.002,0.0007,0.001,4.0,-15.138861892799603,-36.38434232721649,9.558823529411764,15.172238078101676,0.1337085761964293,408,408,3.1896700683650554,-1.5182366763926998,11.0,8.04,209,199,-1513.89,434
0.002,0.0007,0.002,,-19.13851247719951,-40.50557060916496,10.251450676982591,19.17031558580222,0.13415132273769778,517,517,2.144169820172413,-1.5182366763926998,10.15,10.36,266,251,-1913.85,435
0.002,0.0007,0.002,1.0,-4.842017508399894,-21.541270465122793,5.0,4.933537085693737,0.1257511447232866,120,120,3.1896700683650554,-1.0790691174110734,8.11,0.0,74,46,-484.2,436
0.002,0.0007,0.002,2.0,-8.28125698959982,-27.823301619415965,6.6350710900473935,8.317330295127826,0.12267580558067913,211,211,3.1896700683650554,-1.0790691174110734,8.77,4.12,114,97,-828.12,437
0.002,0.0007,0.002,3.0,-12.229956215199703,-32.41503878929508,9.538461538461538,12.264476483377535,0.1385133385409178,325,325,3.1896700683650554,-1.0790691174110734,11.3,7.43,177,148,-1223.0,438
0.002,0.0007,0.002,4.0,-15.138861892799603,-36.38434232721649,9.558823529411764,15.172238078101676,0.1337085761964293,408,408,3.1896700683650554,-1.5182366763926998,11.0,8.04,209,199,-1513.89,439
0.002,0.0007,0.003,,-19.10301327239951,-40.445908372581165,10.271317829457365,19.134830342964836,0.1343671197615522,516,516,2.144169820172413,-1.5182366763926998,10.19,10.36,265,251,-1910.3000000000002,440
0.002,0.0007,0.003,1.0,-4.842017508399894,-21.541270465122793,5.0,4.933537085693737,0.1257511447232866,120,120,3.1896700683650554,-1.0790691174110734,8.11,0.0,74,46,-484.2,441
0.002,0.0007,0.003,2.0,-8.28125698959982,-27.823301619415965,6.6350710900473935,8.317330295127826,0.12267580558067913,211,211,3.1896700683650554,-1.0790691174110734,8.77,4.12,114,97,-828.12,442
0.002,0.0007,0.003,3.0,-12.229956215199703,-32.41503878929508,9.538461538461538,12.264476483377535,0.1385133385409178,325,325,3.1896700683650554,-1.0790691174110734,11.3,7.43,177,148,-1223.0,443
0.002,0.0007,0.003,4.0,-15.103362687999605,-36.318217775552355,9.582309582309582,15.13675283526429,0.13398074089112066,407,407,3.1896700683650554,-1.5182366763926998,11.06,8.04,208,199,-1510.3400000000001,444
0.002,0.0007,0.004,,-19.08958459879952,-40.62557573729847,9.9609375,19.121406950909666,0.1314276032760078,512,512,2.144169820172413,-1.5182366763926998,10.19,9.72,265,247,-1908.96,445
0.002,0.0007,0.004,1.0,-4.842017508399894,-21.541270465122793,5.0,4.933537085693737,0.1257511447232866,120,120,3.1896700683650554,-1.0790691174110734,8.11,0.0,74,46,-484.2,446
0.002,0.0007,0.004,2.0,-8.28125698959982,-27.823301619415965,6.6350710900473935,8.317330295127826,0.12267580558067913,211,211,3.1896700683650554,-1.0790691174110734,8.77,4.12,114,97,-828.12,447
0.002,0.0007,0.004,3.0,-12.229956215199703,-32.41503878929508,9.538461538461538,12.264476483377535,0.1385133385409178,325,325,3.1896700683650554,-1.0790691174110734,11.3,7.43,177,148,-1223.0,448
0.002,0.0007,0.004,4.0,-15.231905216799616,-36.74583179490879,9.336609336609335,15.265244807833794,0.12969537049140734,407,407,3.1896700683650554,-1.5182366763926998,10.95,7.61,210,197,-1523.19,449
0.002,0.001,,,-14.812817907999598,-32.76102223981609,12.857142857142856,14.888723752875002,0.1631027418621159,420,420,3.047128400851435,-1.5182366763926998,12.56,13.2,223,197,-1481.29,450
0.002,0.001,,1.0,-3.3773612611999395,-17.09356785471547,5.88235294117647,3.5460243539421223,0.15075590257606783,85,85,3.1896700683650554,-1.0790691174110734,8.93,0.0,56,29,-337.74,451
0.002,0.001,,2.0,-6.14958838199986,-22.125974110279852,10.179640718562874,6.24169097853756,0.1609644023267912,167,167,3.1896700683650554,-1.0790691174110734,10.42,9.86,96,71,-614.96,452
0.002,0.001,,3.0,-9.329363399999737,-26.071904776434558,12.075471698113208,9.410155264544258,0.17347669059198442,265,265,3.1896700683650554,-1.0790691174110734,13.82,9.73,152,113,-932.94,453
0.002,0.001,,4.0,-11.475120999599683,-28.811412184686056,12.538226299694188,11.554000891714894,0.17052039792875812,327,327,3.1896700683650554,-1.5182366763926998,13.64,11.26,176,151,-1147.51,454
0.002,0.001,0.001,,-14.812817907999598,-32.76102223981609,12.857142857142856,14.888723752875002,0.1631027418621159,420,420,3.047128400851435,-1.5182366763926998,12.56,13.2,223,197,-1481.29,455
0.002,0.001,0.001,1.0,-3.3773612611999395,-17.09356785471547,5.88235294117647,3.5460243539421223,0.15075590257606783,85,85,3.1896700683650554,-1.0790691174110734,8.93,0.0,56,29,-337.74,456
0.002,0.001,0.001,2.0,-6.14958838199986,-22.125974110279852,10.179640718562874,6.24169097853756,0.1609644023267912,167,167,3.1896700683650554,-1.0790691174110734,10.42,9.86,96,71,-614.96,457
0.002,0.001,0.001,3.0,-9.329363399999737,-26.071904776434558,12.075471698113208,9.410155264544258,0.17347669059198442,265,265,3.1896700683650554,-1.0790691174110734,13.82,9.73,152,113,-932.94,458
0.002,0.001,0.001,4.0,-11.475120999599683,-28.811412184686056,12.538226299694188,11.554000891714894,0.17052039792875812,327,327,3.1896700683650554,-1.5182366763926998,13.64,11.26,176,151,-1147.51,459
0.002,0.001,0.002,,-14.812817907999598,-32.76102223981609,12.857142857142856,14.888723752875002,0.1631027418621159,420,420,3.047128400851435,-1.5182366763926998,12.56,13.2,223,197,-1481.29,460
0.002,0.001,0.002,1.0,-3.3773612611999395,-17.09356785471547,5.88235294117647,3.5460243539421223,0.15075590257606783,85,85,3.1896700683650554,-1.0790691174110734,8.93,0.0,56,29,-337.74,461
0.002,0.001,0.002,2.0,-6.14958838199986,-22.125974110279852,10.179640718562874,6.24169097853756,0.1609644023267912,167,167,3.1896700683650554,-1.0790691174110734,10.42,9.86,96,71,-614.96,462
0.002,0.001,0.002,3.0,-9.329363399999737,-26.071904776434558,12.075471698113208,9.410155264544258,0.17347669059198442,265,265,3.1896700683650554,-1.0790691174110734,13.82,9.73,152,113,-932.94,463
0.002,0.001,0.002,4.0,-11.475120999599683,-28.811412184686056,12.538226299694188,11.554000891714894,0.17052039792875812,327,327,3.1896700683650554,-1.5182366763926998,13.64,11.26,176,151,-1147.51,464
0.002,0.001,0.003,,-14.812817907999598,-32.76102223981609,12.857142857142856,14.888723752875002,0.1631027418621159,420,420,3.047128400851435,-1.5182366763926998,12.56,13.2,223,197,-1481.29,465
0.002,0.001,0.003,1.0,-3.3773612611999395,-17.09356785471547,5.88235294117647,3.5460243539421223,0.15075590257606783,85,85,3.1896700683650554,-1.0790691174110734,8.93,0.0,56,29,-337.74,466
0.002,0.001,0.003,2.0,-6.14958838199986,-22.125974110279852,10.179640718562874,6.24169097853756,0.1609644023267912,167,167,3.1896700683650554,-1.0790691174110734,10.42,9.86,96,71,-614.96,467
0.002,0.001,0.003,3.0,-9.329363399999737,-26.071904776434558,12.075471698113208,9.410155264544258,0.17347669059198442,265,265,3.1896700683650554,-1.0790691174110734,13.82,9.73,152,113,-932.94,468
0.002,0.001,0.003,4.0,-11.475120999599683,-28.811412184686056,12.538226299694188,11.554000891714894,0.17052039792875812,327,327,3.1896700683650554,-1.5182366763926998,13.64,11.26,176,151,-1147.51,469
0.002,0.001,0.004,,-14.710247509999608,-32.61779244511899,12.709832134292565,14.78624474999489,0.1635781565842016,417,417,3.047128400851435,-1.5182366763926998,12.56,12.89,223,194,-1471.03,470
0.002,0.001,0.004,1.0,-3.3773612611999395,-17.09356785471547,5.88235294117647,3.5460243539421223,0.15075590257606783,85,85,3.1896700683650554,-1.0790691174110734,8.93,0.0,56,29,-337.74,471
0.002,0.001,0.004,2.0,-6.14958838199986,-22.125974110279852,10.179640718562874,6.24169097853756,0.1609644023267912,167,167,3.1896700683650554,-1.0790691174110734,10.42,9.86,96,71,-614.96,472
0.002,0.001,0.004,3.0,-9.329363399999737,-26.071904776434558,12.075471698113208,9.410155264544258,0.17347669059198442,265,265,3.1896700683650554,-1.0790691174110734,13.82,9.73,152,113,-932.94,473
0.002,0.001,0.004,4.0,-11.418380181199685,-28.696401506516548,12.576687116564417,11.497310632092098,0.17122266983817325,326,326,3.1896700683650554,-1.5182366763926998,13.64,11.33,176,150,-1141.8400000000001,474
0.002,0.0015,,,-10.694057932399724,-28.92141701970118,11.552346570397113,10.741688773999813,0.1301388744436445,277,277,3.3373124282455855,-1.0790691174110734,10.27,12.98,146,131,-1069.4,475
0.002,0.0015,,1.0,-2.2176517463999574,-14.391461699472758,4.081632653061225,2.2626660759191677,0.11695022358779134,49,49,3.1896700683650554,-1.0790691174110734,6.25,0.0,32,17,-221.77,476
0.002,0.0015,,2.0,-4.184599771599898,-18.449657528656907,10.476190476190476,4.184599771599879,0.12273629253462756,105,105,3.1896700683650554,-1.0790691174110734,8.62,12.77,58,47,-418.46000000000004,477
0.002,0.0015,,3.0,-6.955906041199846,-25.256934810594107,9.63855421686747,6.955906041199851,0.09255979502680924,166,166,3.1896700683650554,-1.0790691174110734,10.11,9.09,89,77,-695.59,478
0.002,0.0015,,4.0,-8.525000454799788,-27.110873282172495,9.95260663507109,8.525000454799866,0.10725170168877757,211,211,3.1896700683650554,-1.0790691174110734,10.09,9.8,109,102,-852.5,479
0.002,0.0015,0.001,,-10.694057932399724,-28.92141701970118,11.552346570397113,10.741688773999813,0.1301388744436445,277,277,3.3373124282455855,-1.0790691174110734,10.27,12.98,146,131,-1069.4,480
0.002,0.0015,0.001,1.0,-2.2176517463999574,-14.391461699472758,4.081632653061225,2.2626660759191677,0.11695022358779134,49,49,3.1896700683650554,-1.0790691174110734,6.25,0.0,32,17,-221.77,481
0.002,0.0015,0.001,2.0,-4.184599771599898,-18.449657528656907,10.476190476190476,4.184599771599879,0.12273629253462756,105,105,3.1896700683650554,-1.0790691174110734,8.62,12.77,58,47,-418.46000000000004,482
0.002,0.0015,0.001,3.0,-6.955906041199846,-25.256934810594107,9.63855421686747,6.955906041199851,0.09255979502680924,166,166,3.1896700683650554,-1.0790691174110734,10.11,9.09,89,77,-695.59,483
0.002,0.0015,0.001,4.0,-8.525000454799788,-27.110873282172495,9.95260663507109,8.525000454799866,0.10725170168877757,211,211,3.1896700683650554,-1.0790691174110734,10.09,9.8,109,102,-852.5,484
0.002,0.0015,0.002,,-10.694057932399724,-28.92141701970118,11.552346570397113,10.741688773999813,0.1301388744436445,277,277,3.3373124282455855,-1.0790691174110734,10.27,12.98,146,131,-1069.4,485
0.002,0.0015,0.002,1.0,-2.2176517463999574,-14.391461699472758,4.081632653061225,2.2626660759191677,0.11695022358779134,49,49,3.1896700683650554,-1.0790691174110734,6.25,0.0,32,17,-221.77,486
0.002,0.0015,0.002,2.0,-4.184599771599898,-18.449657528656907,10.476190476190476,4.184599771599879,0.12273629253462756,105,105,3.1896700683650554,-1.0790691174110734,8.62,12.77,58,47,-418.46000000000004,487
0.002,0.0015,0.002,3.0,-6.955906041199846,-25.256934810594107,9.63855421686747,6.955906041199851,0.09255979502680924,166,166,3.1896700683650554,-1.0790691174110734,10.11,9.09,89,77,-695.59,488
0.002,0.0015,0.002,4.0,-8.525000454799788,-27.110873282172495,9.95260663507109,8.525000454799866,0.10725170168877757,211,211,3.1896700683650554,-1.0790691174110734,10.09,9.8,109,102,-852.5,489
0.002,0.0015,0.003,,-10.694057932399724,-28.92141701970118,11.552346570397113,10.741688773999813,0.1301388744436445,277,277,3.3373124282455855,-1.0790691174110734,10.27,12.98,146,131,-1069.4,490
0.002,0.0015,0.003,1.0,-2.2176517463999574,-14.391461699472758,4.081632653061225,2.2626660759191677,0.11695022358779134,49,49,3.1896700683650554,-1.0790691174110734,6.25,0.0,32,17,-221.77,491
0.002,0.0015,0.003,2.0,-4.184599771599898,-18.449657528656907,10.476190476190476,4.184599771599879,0.12273629253462756,105,105,3.1896700683650554,-1.0790691174110734,8.62,12.77,58,47,-418.46000000000004,492
0.002,0.0015,0.003,3.0,-6.955906041199846,-25.256934810594107,9.63855421686747,6.955906041199851,0.09255979502680924,166,166,3.1896700683650554,-1.0790691174110734,10.11,9.09,89,77,-695.59,493
0.002,0.0015,0.003,4.0,-8.525000454799788,-27.110873282172495,9.95260663507109,8.525000454799866,0.10725170168877757,211,211,3.1896700683650554,-1.0790691174110734,10.09,9.8,109,102,-852.5,494
0.002,0.0015,0.004,,-10.638229109199724,-28.80087998486752,11.594202898550725,10.685859950799822,0.1307325505878431,276,276,3.3373124282455855,-1.0790691174110734,10.27,13.08,146,130,-1063.82,495
0.002,0.0015,0.004,1.0,-2.2176517463999574,-14.391461699472758,4.081632653061225,2.2626660759191677,0.11695022358779134,49,49,3.1896700683650554,-1.0790691174110734,6.25,0.0,32,17,-221.77,496
0.002,0.0015,0.004,2.0,-4.184599771599898,-18.449657528656907,10.476190476190476,4.184599771599879,0.12273629253462756,105,105,3.1896700683650554,-1.0790691174110734,8.62,12.77,58,47,-418.46000000000004,497
0.002,0.0015,0.004,3.0,-6.955906041199846,-25.256934810594107,9.63855421686747,6.955906041199851,0.09255979502680924,166,166,3.1896700683650554,-1.0790691174110734,10.11,9.09,89,77,-695.59,498
0.002,0.0015,0.004,4.0,-8.525000454799788,-27.110873282172495,9.95260663507109,8.525000454799866,0.10725170168877757,211,211,3.1896700683650554,-1.0790691174110734,10.09,9.8,109,102,-852.5,499
0.0025,,,,-11.242722283199637,-27.272348051225638,12.250712250712251,11.337968516024237,0.20485489286789302,351,351,3.639607686902295,-1.5182366763926998,11.42,13.64,219,132,-1124.27,500
0.0025,,,1.0,-3.903992747599875,-16.457412574702115,7.017543859649122,4.109268143860545,0.24446542170315844,114,114,3.639607686902295,-1.0790691174110734,10.81,0.0,74,40,-390.4,501
0.0025,,,2.0,-5.64486407599984,-20.96262016685963,6.832298136645963,5.8045530092824675,0.18761374374406628,161,161,3.639607686902295,-1.0790691174110734,9.38,3.08,96,65,-564.49,502
0.0025,,,3.0,-8.146449181599762,-23.718902694199855,10.080645161290322,8.245018052931469,0.20347825414330992,248,248,3.639607686902295,-1.0790691174110734,11.88,6.82,160,88,-814.65,503
0.0025,,,4.0,-10.05756326399972,-27.507505739553853,10.034602076124568,10.154081301624759,0.17208367245413078,289,289,3.639607686902295,-1.5182366763926998,11.17,7.92,188,101,-1005.76,504
0.0025,,0.001,,-11.242722283199637,-27.272348051225638,12.250712250712251,11.337968516024237,0.20485489286789302,351,351,3.639607686902295,-1.5182366763926998,11.42,13.64,219,132,-1124.27,505
0.0025,,0.001,1.0,-3.903992747599875,-16.457412574702115,7.017543859649122,4.109268143860545,0.24446542170315844,114,114,3.639607686902295,-1.0790691174110734,10.81,0.0,74,40,-390.4,506
0.0025,,0.001,2.0,-5.64486407599984,-20.96262016685963,6.832298136645963,5.8045530092824675,0.18761374374406628,161,161,3.639607686902295,-1.0790691174110734,9.38,3.08,96,65,-564.49,507
0.0025,,0.001,3.0,-8.146449181599762,-23.718902694199855,10.080645161290322,8.245018052931469,0.20347825414330992,248,248,3.639607686902295,-1.0790691174110734,11.88,6.82,160,88,-814.65,508
0.0025,,0.001,4.0,-10.05756326399972,-27.507505739553853,10.034602076124568,10.154081301624759,0.17208367245413078,289,289,3.639607686902295,-1.5182366763926998,11.17,7.92,188,101,-1005.76,509
0.0025,,0.002,,-11.242722283199637,-27.272348051225638,12.250712250712251,11.337968516024237,0.20485489286789302,351,351,3.639607686902295,-1.5182366763926998,11.42,13.64,219,132,-1124.27,510
0.0025,,0.002,1.0,-3.903992747599875,-16.457412574702115,7.017543859649122,4.109268143860545,0.24446542170315844,114,114,3.639607686902295,-1.0790691174110734,10.81,0.0,74,40,-390.4,511
0.0025,,0.002,2.0,-5.64486407599984,-20.96262016685963,6.832298136645963,5.8045530092824675,0.18761374374406628,161,161,3.639607686902295,-1.0790691174110734,9.38,3.08,96,65,-564.49,512
0.0025,,0.002,3.0,-8.146449181599762,-23.718902694199855,10.080645161290322,8.245018052931469,0.20347825414330992,248,248,3.639607686902295,-1.0790691174110734,11.88,6.82,160,88,-814.65,513
0.0025,,0.002,4.0,-10.05756326399972,-27.507505739553853,10.034602076124568,10.154081301624759,0.17208367245413078,289,289,3.639607686902295,-1.5182366763926998,11.17,7.92,188,101,-1005.76,514
0.0025,,0.003,,-11.242722283199637,-27.272348051225638,12.250712250712251,11.337968516024237,0.20485489286789302,351,351,3.639607686902295,-1.5182366763926998,11.42,13.64,219,132,-1124.27,515
0.0025,,0.003,1.0,-3.903992747599875,-16.457412574702115,7.017543859649122,4.109268143860545,0.24446542170315844,114,114,3.639607686902295,-1.0790691174110734,10.81,0.0,74,40,-390.4,516
0.0025,,0.003,2.0,-5.64486407599984,-20.96262016685963,6.832298136645963,5.8045530092824675,0.18761374374406628,161,161,3.639607686902295,-1.0790691174110734,9.38,3.08,96,65,-564.49,517
0.0025,,0.003,3.0,-8.146449181599762,-23.718902694199855,10.080645161290322,8.245018052931469,0.20347825414330992,248,248,3.639607686902295,-1.0790691174110734,11.88,6.82,160,88,-814.65,518
0.0025,,0.003,4.0,-10.05756326399972,-27.507505739553853,10.034602076124568,10.154081301624759,0.17208367245413078,289,289,3.639607686902295,-1.5182366763926998,11.17,7.92,188,101,-1005.76,519
0.0025,,0.004,,-11.242722283199637,-27.272348051225638,12.250712250712251,11.337968516024237,0.20485489286789302,351,351,3.639607686902295,-1.5182366763926998,11.42,13.64,219,132,-1124.27,520
0.0025,,0.004,1.0,-3.903992747599875,-16.457412574702115,7.017543859649122,4.109268143860545,0.24446542170315844,114,114,3.639607686902295,-1.0790691174110734,10.81,0.0,74,40,-390.4,521
0.0025,,0.004,2.0,-5.64486407599984,-20.96262016685963,6.832298136645963,5.8045530092824675,0.18761374374406628,161,161,3.639607686902295,-1.0790691174110734,9.38,3.08,96,65,-564.49,522
0.0025,,0.004,3.0,-8.146449181599762,-23.718902694199855,10.080645161290322,8.245018052931469,0.20347825414330992,248,248,3.639607686902295,-1.0790691174110734,11.88,6.82,160,88,-814.65,523
0.0025,,0.004,4.0,-10.05756326399972,-27.507505739553853,10.034602076124568,10.154081301624759,0.17208367245413078,289,289,3.639607686902295,-1.5182366763926998,11.17,7.92,188,101,-1005.76,524
0.0025,0.0005,,,-10.50721742519971,-27.43865779719358,11.228070175438596,10.598718545126019,0.13881175604981916,285,285,2.1243288745841267,-1.5182366763926998,10.46,12.12,153,132,-1050.72,525
0.0025,0.0005,,1.0,-2.9988595271999294,-15.346511206207415,6.493506493506493,3.2164336228231103,0.1785634281565466,77,77,3.1896700683650554,-1.0790691174110734,9.8,0.0,51,26,-299.89,526
0.0025,0.0005,,2.0,-5.031393296399883,-20.497534797566612,6.870229007633588,5.219065967761793,0.13469752503620352,131,131,3.1896700683650554,-1.0790691174110734,9.46,3.51,74,57,-503.14,527
0.0025,0.0005,,3.0,-7.642466334399814,-25.009667575369956,9.0,7.767710249016119,0.13555915191287327,200,200,3.1896700683650554,-1.0790691174110734,12.28,4.65,114,86,-764.24,528
0.0025,0.0005,,4.0,-8.85248403119977,-26.52216379878755,9.482758620689655,8.945576615097572,0.13802027394345412,232,232,3.1896700683650554,-1.5182366763926998,11.28,7.07,133,99,-885.24,529
0.0025,0.0005,0.001,,-10.50721742519971,-27.43865779719358,11.228070175438596,10.598718545126019,0.13881175604981916,285,285,2.1243288745841267,-1.5182366763926998,10.46,12.12,153,132,-1050.72,530
0.0025,0.0005,0.001,1.0,-2.9988595271999294,-15.346511206207415,6.493506493506493,3.2164336228231103,0.1785634281565466,77,77,3.1896700683650554,-1.0790691174110734,9.8,0.0,51,26,-299.89,531
0.0025,0.0005,0.001,2.0,-5.031393296399883,-20.497534797566612,6.870229007633588,5.219065967761793,0.13469752503620352,131,131,3.1896700683650554,-1.0790691174110734,9.46,3.51,74,57,-503.14,532
0.0025,0.0005,0.001,3.0,-7.642466334399814,-25.009667575369956,9.0,7.767710249016119,0.13555915191287327,200,200,3.1896700683650554,-1.0790691174110734,12.28,4.65,114,86,-764.24,533
0.0025,0.0005,0.001,4.0,-8.85248403119977,-26.52216379878755,9.482758620689655,8.945576615097572,0.13802027394345412,232,232,3.1896700683650554,-1.5182366763926998,11.28,7.07,133,99,-885.24,534
0.0025,0.0005,0.002,,-10.50721742519971,-27.43865779719358,11.228070175438596,10.598718545126019,0.13881175604981916,285,285,2.1243288745841267,-1.5182366763926998,10.46,12.12,153,132,-1050.72,535
0.0025,0.0005,0.002,1.0,-2.9988595271999294,-15.346511206207415,6.493506493506493,3.2164336228231103,0.1785634281565466,77,77,3.1896700683650554,-1.0790691174110734,9.8,0.0,51,26,-299.89,536
0.0025,0.0005,0.002,2.0,-5.031393296399883,-20.497534797566612,6.870229007633588,5.219065967761793,0.13469752503620352,131,131,3.1896700683650554,-1.0790691174110734,9.46,3.51,74,57,-503.14,537
0.0025,0.0005,0.002,3.0,-7.642466334399814,-25.009667575369956,9.0,7.767710249016119,0.13555915191287327,200,200,3.1896700683650554,-1.0790691174110734,12.28,4.65,114,86,-764.24,538
0.0025,0.0005,0.002,4.0,-8.85248403119977,-26.52216379878755,9.482758620689655,8.945576615097572,0.13802027394345412,232,232,3.1896700683650554,-1.5182366763926998,11.28,7.07,133,99,-885.24,539
0.0025,0.0005,0.003,,-10.50721742519971,-27.43865779719358,11.228070175438596,10.598718545126019,0.13881175604981916,285,285,2.1243288745841267,-1.5182366763926998,10.46,12.12,153,132,-1050.72,540
0.0025,0.0005,0.003,1.0,-2.9988595271999294,-15.346511206207415,6.493506493506493,3.2164336228231103,0.1785634281565466,77,77,3.1896700683650554,-1.0790691174110734,9.8,0.0,51,26,-299.89,541
0.0025,0.0005,0.003,2.0,-5.031393296399883,-20.497534797566612,6.870229007633588,5.219065967761793,0.13469752503620352,131,131,3.1896700683650554,-1.0790691174110734,9.46,3.51,74,57,-503.14,542
0.0025,0.0005,0.003,3.0,-7.642466334399814,-25.009667575369956,9.0,7.767710249016119,0.13555915191287327,200,200,3.1896700683650554,-1.0790691174110734,12.28,4.65,114,86,-764.24,543
